stoptime,end station latitude,end station longitude,trip_id
2020-09-15 10:03:12.1710,40.721123600000006,-74.03805095,20178
2020-09-15 10:04:00.9340,40.71653978099194,-74.0496379137039,20179
2020-09-15 10:08:01.4070,40.717732500000004,-74.04384499999999,20180
2020-09-15 10:03:58.8990,40.71958611647166,-74.0431174635887,20181
2020-09-15 10:11:09.2440,40.72152515,-74.046304543,20182
2020-09-15 10:15:27.2440,40.71958611647166,-74.0431174635887,20183
2020-09-15 10:10:11.5010,40.71925170000001,-74.034234,20184
2020-09-15 10:32:52.5720,40.728744799999994,-74.03210820000001,20185
2020-09-15 10:14:29.9560,40.71958611647166,-74.0431174635887,20186
2020-09-15 10:22:40.5650,40.7272235,-74.03375890000001,20187
2020-09-15 10:20:01.8450,40.71848892,-74.047726625,20188
2020-09-15 10:48:20.8080,40.71958611647166,-74.0431174635887,20189
2020-09-15 10:35:53.2980,40.72152515,-74.046304543,20190
2020-09-15 10:35:06.8940,40.73089709786179,-74.06391263008119,20191
2020-09-15 10:41:58.5660,40.7124188237569,-74.03852552175522,20192
2020-09-15 10:47:27.0040,40.712774200000005,-74.03648570000001,20193
2020-09-15 10:36:21.8520,40.721123600000006,-74.03805095,20194
2020-09-15 10:51:06.6920,40.7124188237569,-74.03852552175522,20195
2020-09-15 10:39:36.3950,40.72165072487999,-74.04288411140442,20196
2020-09-15 10:42:29.7630,40.7241765,-74.05065640000001,20197
2020-09-15 10:45:12.1700,40.73089709786179,-74.06391263008119,20198
2020-09-15 10:44:47.7040,40.73089709786179,-74.06391263008119,20199
2020-09-15 10:43:52.7720,40.748715945380226,-74.04044330120088,20200
2020-09-15 10:47:56.9840,40.72163014263835,-74.04996782541275,20201
2020-09-15 10:47:48.7440,40.71958611647166,-74.0431174635887,20202
2020-09-15 10:46:47.7780,40.7272235,-74.03375890000001,20203
2020-09-15 10:57:07.8040,40.71958611647166,-74.0431174635887,20204
2020-09-15 11:02:14.5350,40.737711,-74.066921,20205
2020-09-15 10:48:48.2690,40.723331586464354,-74.04595255851744,20206
2020-09-15 10:55:24.5000,40.72568548362901,-74.0487903356552,20207
2020-09-15 11:01:46.3750,40.7124188237569,-74.03852552175522,20208
2020-09-15 10:54:54.2420,40.71848892,-74.047726625,20209
2020-09-15 10:55:13.5640,40.71687,-74.03281,20210
2020-09-15 11:13:37.9160,40.728744799999994,-74.03210820000001,20211
2020-09-15 11:02:58.7480,40.711242299999995,-74.0557013,20212
2020-09-15 11:06:09.1050,40.71958611647166,-74.0431174635887,20213
2020-09-15 11:41:06.6540,40.711242299999995,-74.0557013,20214
2020-09-15 11:19:57.0830,40.7242941,-74.0354826,20215
2020-09-15 11:15:15.8440,40.7124188237569,-74.03852552175522,20216
2020-09-15 11:15:56.2510,40.737711,-74.066921,20217
2020-09-15 11:17:02.2570,40.7272235,-74.03375890000001,20218
2020-09-15 11:42:36.5050,40.7241765,-74.05065640000001,20219
2020-09-15 11:28:03.6830,40.7272235,-74.03375890000001,20220
2020-09-15 11:23:47.0520,40.71958611647166,-74.0431174635887,20221
2020-09-15 11:24:33.4270,40.7272235,-74.03375890000001,20222
2020-09-15 11:28:38.9520,40.71928220070703,-74.07126188278198,20223
2020-09-15 11:30:53.1390,40.71958611647166,-74.0431174635887,20224
2020-09-15 11:43:08.4210,40.728744799999994,-74.03210820000001,20225
2020-09-15 11:32:34.9070,40.727595965999996,-74.044247311,20226
2020-09-15 11:38:04.1330,40.717732500000004,-74.04384499999999,20227
2020-09-15 11:36:08.7750,40.723331586464354,-74.04595255851744,20228
2020-09-15 11:43:15.7560,40.717732500000004,-74.04384499999999,20229
2020-09-15 12:02:07.6170,40.71653978099194,-74.0496379137039,20230
2020-09-15 11:36:23.8570,40.71458403535893,-74.04281705617905,20231
2020-09-15 11:38:47.4540,40.7124188237569,-74.03852552175522,20232
2020-09-15 11:45:15.3480,40.73089709786179,-74.06391263008119,20233
2020-09-15 11:47:22.5490,40.71958611647166,-74.0431174635887,20234
2020-09-15 11:44:06.4960,40.72572613742557,-74.07195925712584,20235
2020-09-15 11:48:52.1320,40.717732500000004,-74.04384499999999,20236
2020-09-15 11:52:11.7760,40.7241765,-74.05065640000001,20237
2020-09-15 11:45:52.5090,40.71958611647166,-74.0431174635887,20238
2020-09-15 11:49:11.5200,40.71113,-74.0789,20239
2020-09-15 12:10:36.4590,40.71687,-74.03281,20240
2020-09-15 12:08:08.0300,40.71687,-74.03281,20241
2020-09-15 11:57:40.9280,40.7141454,-74.0335519,20242
2020-09-15 12:03:41.6450,40.71653978099194,-74.0496379137039,20243
2020-09-15 11:58:07.1250,40.721123600000006,-74.03805095,20244
2020-09-15 12:05:19.5650,40.727595965999996,-74.044247311,20245
2020-09-15 12:04:11.2370,40.7242941,-74.0354826,20246
2020-09-15 12:04:22.3470,40.73089709786179,-74.06391263008119,20247
2020-09-15 12:09:27.8250,40.71458403535893,-74.04281705617905,20248
2020-09-15 12:03:02.4690,40.721123600000006,-74.03805095,20249
2020-09-15 12:08:16.0910,40.73089709786179,-74.06391263008119,20250
2020-09-15 12:06:53.1380,40.71517767732029,-74.03768330812454,20251
2020-09-15 12:48:44.5240,40.71928220070703,-74.07126188278198,20252
2020-09-15 13:08:31.5950,40.711242299999995,-74.0557013,20253
2020-09-15 12:16:12.2100,40.727595965999996,-74.044247311,20254
2020-09-15 12:15:20.7590,40.717732500000004,-74.04384499999999,20255
2020-09-15 12:14:46.8000,40.71925170000001,-74.034234,20256
2020-09-15 12:14:21.3130,40.71958611647166,-74.0431174635887,20257
2020-09-15 12:25:50.4150,40.71653978099194,-74.0496379137039,20258
2020-09-15 12:16:20.1500,40.7124188237569,-74.03852552175522,20259
2020-09-15 12:56:13.7110,40.723331586464354,-74.04595255851744,20260
2020-09-15 12:21:13.2330,40.73089709786179,-74.06391263008119,20261
2020-09-15 12:20:48.9230,40.71458403535893,-74.04281705617905,20262
2020-09-15 12:27:24.9000,40.7272235,-74.03375890000001,20263
2020-09-15 12:25:55.2450,40.71835519823214,-74.03891444206238,20264
2020-09-15 12:25:56.9490,40.71835519823214,-74.03891444206238,20265
2020-09-15 12:23:16.4370,40.71958611647166,-74.0431174635887,20266
2020-09-15 12:18:16.1750,40.71458403535893,-74.04281705617905,20267
2020-09-15 12:45:15.2700,40.728744799999994,-74.03210820000001,20268
2020-09-15 12:25:08.7880,40.73089709786179,-74.06391263008119,20269
2020-09-15 12:24:26.8810,40.73089709786179,-74.06391263008119,20270
2020-09-15 12:34:08.7540,40.7272235,-74.03375890000001,20271
2020-09-15 12:26:27.0030,40.7253399253558,-74.06762212514876,20272
2020-09-15 12:35:45.8540,40.7141454,-74.0335519,20273
2020-09-15 12:32:15.4570,40.71925170000001,-74.034234,20274
2020-09-15 12:40:10.3570,40.712774200000005,-74.03648570000001,20275
2020-09-15 12:38:05.5440,40.71653978099194,-74.0496379137039,20276
2020-09-15 12:37:53.4170,40.71653978099194,-74.0496379137039,20277
2020-09-15 12:44:29.2260,40.727595965999996,-74.044247311,20278
2020-09-15 12:38:00.3280,40.71653978099194,-74.0496379137039,20279
2020-09-15 12:37:07.4440,40.7253399253558,-74.06762212514876,20280
2020-09-15 12:35:54.3270,40.72210378668603,-74.07145500183104,20281
2020-09-15 12:38:24.3910,40.728744799999994,-74.03210820000001,20282
2020-09-15 12:38:59.0480,40.71925170000001,-74.034234,20283
2020-09-15 13:11:37.8530,40.727595965999996,-74.044247311,20284
2020-09-15 12:39:04.7330,40.71958611647166,-74.0431174635887,20285
2020-09-15 15:37:44.6800,40.7124188237569,-74.03852552175522,20286
2020-09-15 12:46:33.3600,40.7272235,-74.03375890000001,20287
2020-09-15 12:58:02.3080,40.7253399253558,-74.06762212514876,20288
2020-09-15 12:50:21.7320,40.71458403535893,-74.04281705617905,20289
2020-09-15 12:56:52.1880,40.7272235,-74.03375890000001,20290
2020-09-15 12:47:56.2910,40.72210378668603,-74.07145500183104,20291
2020-09-15 12:55:50.1760,40.71346382669195,-74.06285852193831,20292
2020-09-15 12:55:25.2240,40.7141454,-74.0335519,20293
2020-09-15 12:52:22.3250,40.71958611647166,-74.0431174635887,20294
2020-09-15 12:54:37.3060,40.727595965999996,-74.044247311,20295
2020-09-15 12:53:45.8060,40.71458403535893,-74.04281705617905,20296
2020-09-15 12:59:51.9860,40.72528910781132,-74.04557168483734,20297
2020-09-15 13:00:48.6890,40.71942,-74.05099,20298
2020-09-15 13:22:17.5950,40.728744799999994,-74.03210820000001,20299
2020-09-15 12:57:20.3730,40.7241765,-74.05065640000001,20300
2020-09-15 13:00:59.4160,40.723331586464354,-74.04595255851744,20301
2020-09-15 13:08:21.4050,40.71958611647166,-74.0431174635887,20302
2020-09-15 13:12:16.9420,40.73089709786179,-74.06391263008119,20303
2020-09-15 13:07:06.7540,40.72152515,-74.046304543,20304
2020-09-15 13:09:56.5270,40.71653978099194,-74.0496379137039,20305
2020-09-15 13:17:47.4440,40.71517767732029,-74.03768330812454,20306
2020-09-15 13:13:02.5980,40.717732500000004,-74.04384499999999,20307
2020-09-15 13:09:14.0320,40.7124188237569,-74.03852552175522,20308
2020-09-15 13:15:45.4520,40.71848892,-74.047726625,20309
2020-09-15 14:36:25.9000,40.717732500000004,-74.04384499999999,20310
2020-09-15 13:11:04.7010,40.71958611647166,-74.0431174635887,20311
2020-09-15 13:14:44.2240,40.7272235,-74.03375890000001,20312
2020-09-15 13:24:10.1070,40.72152515,-74.046304543,20313
2020-09-15 14:36:37.8220,40.717732500000004,-74.04384499999999,20314
2020-09-15 13:17:57.2480,40.71517767732029,-74.03768330812454,20315
2020-09-15 13:20:56.7180,40.728744799999994,-74.03210820000001,20316
2020-09-15 13:20:19.4010,40.7141454,-74.0335519,20317
2020-09-15 13:21:37.0910,40.73089709786179,-74.06391263008119,20318
2020-09-15 13:46:48.2840,40.71925170000001,-74.034234,20319
2020-09-15 13:31:50.4940,40.7272235,-74.03375890000001,20320
2020-09-15 13:39:06.4950,40.717732500000004,-74.04384499999999,20321
2020-09-15 13:27:50.6680,40.73089709786179,-74.06391263008119,20322
2020-09-15 13:31:15.1760,40.733670000000004,-74.0625,20323
2020-09-15 13:30:37.0460,40.71928220070703,-74.07126188278198,20324
2020-09-15 13:55:16.8830,40.721123600000006,-74.03805095,20325
2020-09-15 13:59:44.0040,40.748715945380226,-74.04044330120088,20326
2020-09-15 13:32:57.6290,40.73089709786179,-74.06391263008119,20327
2020-09-15 13:38:55.5690,40.723331586464354,-74.04595255851744,20328
2020-09-15 13:37:44.3590,40.721123600000006,-74.03805095,20329
2020-09-15 13:38:21.6030,40.71942,-74.05099,20330
2020-09-15 13:50:14.6800,40.71687,-74.03281,20331
2020-09-15 13:49:01.1830,40.737711,-74.066921,20332
2020-09-15 13:37:01.5520,40.71958611647166,-74.0431174635887,20333
2020-09-15 13:49:58.3470,40.71517767732029,-74.03768330812454,20334
2020-09-15 13:48:18.2420,40.737711,-74.066921,20335
2020-09-15 13:48:14.8910,40.737711,-74.066921,20336
2020-09-15 13:38:11.3290,40.733670000000004,-74.0625,20337
2020-09-15 13:50:02.3460,40.71517767732029,-74.03768330812454,20338
2020-09-15 13:40:48.1270,40.73089709786179,-74.06391263008119,20339
2020-09-15 13:40:44.9440,40.7272235,-74.03375890000001,20340
2020-09-15 13:45:05.5730,40.71958611647166,-74.0431174635887,20341
2020-09-15 13:42:00.1550,40.7272235,-74.03375890000001,20342
2020-09-15 14:32:56.0770,40.71346382669195,-74.06285852193831,20343
2020-09-15 13:44:41.2890,40.73089709786179,-74.06391263008119,20344
2020-09-15 14:00:34.3220,40.71653978099194,-74.0496379137039,20345
2020-09-15 13:48:42.2010,40.71848892,-74.047726625,20346
